,ADX,ADX_RB_13,ADX_RB_2,ADX_RB_21,ADX_RB_3,ADX_RB_5,ADX_RB_8,Close_EMA200,EMA15_30,EMA15_30_RB_13,EMA15_30_RB_2,EMA15_30_RB_21,EMA15_30_RB_3,EMA15_30_RB_5,EMA15_30_RB_8,EMA5_20,EMA5_20_RB_short_13,EMA5_20_RB_short_2,EMA5_20_RB_short_3,EMA5_20_RB_short_5,EMA5_20_RB_short_8,RSI_EMA5,RSI_EMA5_RB_13,RSI_EMA5_RB_2,RSI_EMA5_RB_21,RSI_EMA5_RB_3,RSI_EMA5_RB_5,RSI_EMA5_RB_8,RSI_RB_short_13,RSI_RB_short_2,RSI_RB_short_3,RSI_RB_short_5,RSI_RB_short_8,Rolling_EMA30_RB_short_13,Rolling_EMA30_RB_short_2,Rolling_EMA30_RB_short_3,Rolling_EMA30_RB_short_5,Rolling_EMA30_RB_short_8,Rolling_EMA50_RB_13,Rolling_EMA50_RB_2,Rolling_EMA50_RB_21,Rolling_EMA50_RB_3,Rolling_EMA50_RB_5,Rolling_EMA50_RB_8,Stochastic,Stochastic_RB_13,Stochastic_RB_2,Stochastic_RB_21,Stochastic_RB_3,Stochastic_RB_5,Stochastic_RB_8,pred_down_0,pred_down_1,pred_down_2,pred_down_3,pred_down_4,pred_down_5,pred_down_6,pred_down_7,pred_down_8,pred_down_9,pred_down_short_0,pred_down_short_1,pred_down_short_2,pred_down_short_3,pred_down_short_4,pred_down_short_5,pred_down_short_6,pred_down_short_7,pred_down_short_8,pred_down_short_9,pred_up_0,pred_up_1,pred_up_2,pred_up_3,pred_up_4,pred_up_5,pred_up_6,pred_up_7,pred_up_8,pred_up_9,pred_up_short_0,pred_up_short_1,pred_up_short_2,pred_up_short_3,pred_up_short_4,pred_up_short_5,pred_up_short_6,pred_up_short_7,pred_up_short_8,pred_up_short_9,trade_flag,trade_result
22749,40.20942133,47.49095774,35.19764462,43.5499196,41.07442632,33.966423,17.7536699,5.762110682,1.744756358,1.551679086,-0.79092601,-2.736792944,-0.912009624,0.256386523,0.762192744,3.187165252,-1.014222624,2.362719952,1.899829293,1.258034094,0.338761153,77.54725077,60.07787976,42.40806493,23.5494844,30.68384359,47.86489904,53.33896444,43.58638743,90.16759777,89.42307692,72.64742785,61.7314931,0.001261225,0.000448505,0.000636439,0.000904789,0.001173339,0.000901086,0.000857367,0.001311989,0.000741354,0.000204794,0.000494729,92.04081633,33.46534653,77.22419929,1.797540208,14.20765027,13.09148265,62.84722222,0.829284535,0.831471723,0.72305895,0.655977317,0.628823771,0.499488169,0.393368351,0.315431442,0.199264802,0.116255978,0.624784611,0.551292468,0.416199661,0.258025812,0.179919056,0.112049577,0.090855698,0.071890735,0.035814997,0.017898428,0.170715465,0.168528277,0.27694105,0.344022683,0.371176229,0.500511831,0.606631649,0.684568558,0.800735198,0.883744022,0.375215389,0.448707532,0.583800339,0.741974188,0.820080944,0.887950423,0.909144302,0.928109265,0.964185003,0.982101572,1,-1
22769,27.3066535,13.63572621,66.59342901,34.92995092,66.17307622,28.62603671,31.31126795,-0.203198576,0.692793181,0.661707738,1.817915664,-1.40554366,2.306695736,0.100371602,-0.378363966,-0.939989623,1.004185016,-0.440256891,-0.208842099,0.248087811,0.351523919,35.50245745,46.23537942,67.4055218,64.62034865,79.99048691,57.03699078,35.66274057,63.54378819,30.32159265,28.08510638,28.65412446,40.69912609,-0.000140608,-0.000144561,-0.000196073,-0.000253784,-0.000208964,0.001279716,2.02E-05,0.003328071,0.000166566,0.001317856,0.001128698,15.234375,90.82278481,29.57446809,92.68738574,71.03896104,94.4741533,12.61829653,0.132724746,0.168102762,0.134614299,0.257698439,0.255512341,0.234617078,0.415629857,0.493911756,0.692480992,0.664095697,0.494296595,0.406659409,0.320274482,0.330939998,0.362303765,0.357874776,0.468556049,0.577897883,0.743697236,0.8376463,0.867275254,0.831897238,0.865385701,0.742301561,0.744487659,0.765382922,0.584370143,0.506088244,0.307519008,0.335904303,0.505703405,0.593340591,0.679725518,0.669060002,0.637696235,0.642125224,0.531443951,0.422102117,0.256302764,0.1623537,-1,1
22786,31.7629299,38.29508664,28.47313621,63.36386833,25.00274062,56.85118527,30.18582412,4.505707149,2.334873655,0.892962152,0.112058625,1.792224336,0.505882571,1.698354228,0.622814114,1.593904114,-1.356380071,2.736966337,3.314979858,3.259866181,0.425077301,60.18553178,56.33782539,38.80872622,71.54245562,37.44988498,60.48612276,65.47815586,32.20164609,61.90061029,67.35319895,67.58217019,47.34111543,0.001468267,8.48E-05,0.000174923,0.000575009,0.00131952,0.001643321,0.001109388,0.002584899,0.000967451,0.000889109,0.002064088,61.2244898,9.407665505,83.5483871,15.91695502,38.28125,15.22248244,95.99447514,0.803357984,0.560925612,0.478164371,0.708542681,0.242323633,0.085977122,0.058006321,0.023329445,0.025352935,0.037183811,0.769929695,0.530323698,0.180483178,0.19388912,0.076034302,0.007139692,0.002000962,0.002868808,0.008949017,0.051556293,0.196642016,0.439074388,0.521835629,0.291457319,0.757676367,0.914022878,0.941993679,0.976670555,0.974647065,0.962816189,0.230070305,0.469676302,0.819516822,0.80611088,0.923965698,0.992860308,0.997999038,0.997131192,0.991050983,0.948443707,1,1
22829,31.35004411,43.24895737,43.82989005,33.966423,40.62441659,24.36957875,37.01422502,5.505678448,1.255957025,1.527054516,3.768037628,0.256386523,3.840560383,3.192904478,2.557364873,-1.489566207,2.114409863,-1.594919886,-1.581268824,-0.179219428,0.964105376,37.74887031,46.73474762,64.19526991,47.86489904,65.92178403,59.9142586,62.27235699,67.66169154,36.08163265,26.52296157,38.21362799,52.27722772,-0.000378643,-0.000166565,-0.000258718,-0.00055588,-0.000640314,0.003880592,-0.000157037,0.004880289,0.000332253,0.001518739,0.002791646,23.95209581,18.4,46.05263158,13.09148265,58.47568988,84.9568434,76.93110647,0.009845538,0.009958459,0.013459683,0.024099043,0.0446995,0.080632873,0.164701617,0.339915171,0.61468311,0.570279915,0.198174928,0.30757706,0.342236416,0.351651009,0.448219911,0.628009168,0.795400931,0.932925824,0.980822143,0.980116483,0.990154462,0.990041541,0.986540317,0.975900957,0.9553005,0.919367127,0.835298383,0.660084829,0.38531689,0.429720085,0.801825072,0.69242294,0.657763584,0.648348991,0.551780089,0.371990832,0.204599069,0.067074176,0.019177857,0.019883517,1,1
22881,37.67654754,44.58981246,55.18071816,28.47313621,34.81917701,17.5518253,45.50300037,1.693606878,0.343443105,4.023498683,1.432478809,0.112058625,1.002119958,-0.720734646,-0.286140288,-1.174592227,1.712351675,-0.224811747,-0.02804999,0.581256641,0.62050784,44.82161594,67.44921615,76.45840426,38.80872622,67.17301096,46.29506517,38.60152534,85.63829787,37.35099338,38.33116037,53.4923339,56.07779579,-1.42E-06,-0.000219938,-0.00025507,-0.000295641,-0.000215039,-9.30E-05,-3.58E-05,0.004015644,0.000289808,0.000836154,0.000374744,0,70.07874016,69.85815603,83.5483871,94.28571429,61.49870801,32.0802005,0.100939158,0.126424227,0.265613427,0.321078641,0.408718906,0.292951756,0.282077675,0.357951504,0.736763959,0.662821487,0.100855418,0.164429964,0.276355091,0.369667524,0.446978097,0.353475426,0.272893514,0.275399901,0.529054652,0.684559087,0.899060842,0.873575773,0.734386573,0.678921359,0.591281094,0.707048244,0.717922325,0.642048496,0.263236041,0.337178513,0.899144582,0.835570036,0.723644909,0.630332476,0.553021903,0.646524574,0.727106486,0.724600099,0.470945348,0.315440913,1,1
23081,45.64079764,41.09242473,46.99393352,13.99489195,50.22576114,75.92211416,29.02356404,-2.090250601,-0.428302918,0.649586621,-0.297547028,0.80072394,-1.678780957,-2.57605682,0.66062541,-0.598547183,1.161193903,-0.151341397,0.110299852,0.394464887,1.452753001,53.63465006,59.26847278,67.89498229,57.04807877,45.25386451,20.70031535,53.11722819,82.66932271,48.10659187,57.01754386,65.86248492,72.84482759,0.000344781,-0.000107719,-0.000146111,-0.000158616,-0.000154362,-0.001044949,-6.52E-06,-0.00059363,0.000307887,-0.00013435,-0.001614067,1.766004415,46.40522876,97.04225352,66.11570248,99.36908517,33.13748531,7.818930041,0.58363642,0.439772034,0.444449866,0.529443576,0.540691024,0.64483981,0.6998905,0.75051245,0.817013235,0.911921739,0.038714455,0.033219706,0.052627387,0.114255217,0.236802718,0.437886285,0.471138991,0.504114249,0.520100994,0.568265831,0.41636358,0.560227966,0.555550134,0.470556424,0.459308976,0.35516019,0.3001095,0.24948755,0.182986765,0.088078261,0.961285545,0.966780294,0.947372613,0.885744783,0.763197282,0.562113715,0.528861009,0.495885751,0.479899006,0.431734169,1,1
23175,29.24368331,7.858855311,26.91267801,45.92955367,35.21651708,62.46476967,36.6999464,0.915429019,-0.014824417,0.150615929,-0.301576599,-0.567503337,-0.764688509,-1.250268566,0.533075423,0.464162388,0.229656836,-0.087857229,-0.291631847,-0.011808558,0.659329924,56.7650026,50.55722746,59.13333299,64.10322679,48.11564338,23.68655951,55.8254925,67.96407186,52.07439199,49.6996997,44.58333333,64.25339367,0.000230304,9.66E-05,0.000114776,5.02E-05,2.97E-05,-0.000267528,7.16E-05,8.21E-05,0.000146511,-6.55E-06,-0.0007633,98.98989899,61.75548589,76.69902913,96.76056338,59.63302752,25.61797753,19.77715877,0.436595071,0.564301177,0.396892962,0.446712707,0.456697721,0.668444716,0.83147803,0.880575011,0.815781506,0.631496349,0.245224492,0.256636467,0.180701799,0.207629139,0.227721689,0.351959772,0.583988214,0.724307643,0.700445625,0.548393981,0.563404929,0.435698823,0.603107038,0.553287293,0.543302279,0.331555284,0.16852197,0.119424989,0.184218494,0.368503651,0.754775508,0.743363533,0.819298201,0.792370861,0.772278311,0.648040228,0.416011786,0.275692357,0.299554375,0.451606019,1,1
23273,31.56107765,9.14421426,37.29422118,31.50270362,56.98975077,41.79860855,17.28086441,-7.451655705,-1.463360603,0.366167468,3.179126983,-0.03348735,4.478660633,3.914806363,0.289873179,-5.457613664,0.341321691,-3.277842663,-2.902049966,-2.429971889,0.57968514,35.18136934,53.98876172,49.11438782,61.98616705,64.35192552,71.31256679,51.43335348,47.57751938,34.42739922,34.21985816,35.74074074,44.67564259,-0.001984385,-0.000799728,-0.001028136,-0.001379461,-0.002051499,0.002414953,-0.001191139,0.002625322,-0.001111602,0.000435247,0.002165472,2.059620596,81.02189781,28.69198312,79.86111111,30.6372549,85.07681053,63.67521368,0.027408543,0.030770737,0.01862674,0.025312912,0.274132659,0.523638449,0.387753918,0.48799141,0.822779878,0.917289665,0.868698232,0.744034908,0.38411157,0.334243573,0.93034548,0.998032823,0.997926413,0.988938118,0.992221145,0.996312808,0.972591457,0.969229263,0.98137326,0.974687088,0.725867341,0.476361551,0.612246082,0.51200859,0.177220122,0.082710335,0.131301768,0.255965092,0.61588843,0.665756427,0.06965452,0.001967177,0.002073587,0.011061882,0.007778855,0.003687192,-1,1
23327,24.9290294,41.2225074,18.53174818,18.74541499,25.48231742,64.03460556,47.02039645,-7.518388856,-1.208627639,3.293231604,-3.147240744,0.379101686,-4.384513482,-6.71032233,-4.916607576,0.662860669,0.593499707,1.477905625,1.41027458,0.748446283,0.417571493,59.82620239,52.48621256,57.70649912,51.77761351,51.02989125,35.38053033,36.59513904,72.51023192,66.91604323,65.76797386,67.39299611,50.9127789,0.000583453,1.82E-05,0.000110389,0.000325095,0.000468178,-0.007376047,0.000238146,-0.00401349,0.000219983,-0.000441576,-0.003625783,36.41207815,20.56962025,30.72100313,67.98245614,62.84329564,30.8598351,22.07650273,0.947248004,0.960818403,0.876350159,0.865521631,0.821873145,0.772048878,0.647203104,0.512735257,0.355151958,0.307584623,0.166526566,0.460950094,0.438057855,0.354864938,0.320579857,0.351476292,0.244089593,0.15539883,0.08147975,0.078997762,0.052751996,0.039181597,0.123649841,0.134478369,0.178126855,0.227951122,0.352796896,0.487264743,0.644848042,0.692415377,0.833473434,0.539049906,0.561942145,0.645135062,0.679420143,0.648523708,0.755910407,0.84460117,0.91852025,0.921002238,1,-1
23331,21.51511004,26.92925008,18.98392034,20.27109594,19.46390251,50.37303547,48.62834081,-7.126326498,-1.449335676,2.486698017,-2.359180365,0.423951522,-3.194590466,-5.417407686,-5.673221221,-0.450388673,0.329130004,-0.421069587,0.201629509,1.286067029,1.02260866,52.95094372,44.48699769,56.12501669,52.11119852,58.82889055,42.52322508,34.83801913,51.99468085,37.87996882,41.43222506,63.4357762,65.17040732,0.0003026,-6.31E-05,-0.000158298,-0.000232804,3.58E-05,-0.00758358,5.92E-05,-0.004226629,3.18E-05,-0.00034886,-0.002921417,37.65541741,0.779727096,62.85266458,57.45614035,46.86520376,82.93460925,3.333333333,0.821873145,0.772048878,0.647203104,0.512735257,0.355151958,0.307584623,0.374292709,0.62430569,0.736746101,0.902384596,0.320579857,0.351476292,0.244089593,0.15539883,0.08147975,0.078997762,0.131616707,0.383358312,0.691713671,0.896244854,0.178126855,0.227951122,0.352796896,0.487264743,0.644848042,0.692415377,0.625707291,0.37569431,0.263253899,0.097615404,0.679420143,0.648523708,0.755910407,0.84460117,0.91852025,0.921002238,0.868383293,0.616641688,0.308286329,0.103755146,-1,1
23391,44.21426051,25.55130869,58.5497202,49.12056039,54.3765556,20.79186424,57.76265834,-5.438802419,0.126542757,-1.163136729,-2.904471726,-4.862677071,-3.238205354,-2.904802379,-3.642590677,2.263212599,-1.193053161,2.378598784,2.195717806,1.735741811,-0.0263234,72.80287736,62.05205049,33.04043826,34.16681003,26.95246513,41.29604527,34.64832071,29.13117547,83.33333333,83.95445135,81.79043744,60.9223301,0.001068212,0.00025361,0.000411068,0.000706185,0.001106245,-0.003796011,0.000699352,-0.007547114,0.000425085,-0.000462944,-0.001374104,87.65903308,71.22557726,35.93220339,9.180327869,35.39823009,23.78947368,47.92243767,0.994528925,0.997638644,0.984070532,0.969775513,0.938921995,0.906982068,0.789186672,0.63954923,0.437667455,0.294508536,0.773013826,0.764437897,0.719583782,0.484801834,0.211354022,0.08076111,0.031419191,0.024496008,0.021519623,0.021881149,0.005471075,0.002361356,0.015929468,0.030224487,0.061078005,0.093017932,0.210813328,0.36045077,0.562332545,0.705491464,0.226986174,0.235562103,0.280416218,0.515198166,0.788645978,0.91923889,0.968580809,0.975503992,0.978480377,0.978118851,1,-1
23416,22.04984037,57.76265834,60.52830097,28.59401581,68.47190022,44.21426051,54.3765556,-7.153001909,-0.065644382,-3.642590677,1.33118217,-4.557404509,1.16935764,0.126542757,-3.238205354,-1.270189273,1.157928754,-0.952384367,-0.964973359,0.103333533,0.091089726,41.96650632,34.64832071,61.50748635,50.81617502,71.6675162,72.80287736,26.95246513,55.9646539,42.70749396,38.49480969,49.69008264,39.14110429,-0.000290335,-0.000173302,-0.000226407,-0.000430648,-0.000386698,-0.000579877,-0.000195668,-0.002812,8.15E-05,0.000795319,0.001220742,15.29605263,47.92243767,35.43046358,64.7819063,91.69435216,87.65903308,35.39823009,0.045813649,0.101166428,0.213393217,0.329112473,0.089103311,0.152938925,0.289602503,0.453117386,0.601499675,0.560630817,0.091867334,0.155396933,0.389669787,0.644934206,0.487820516,0.395634749,0.515323269,0.842061628,0.949509731,0.934997277,0.954186351,0.898833572,0.786606783,0.670887527,0.910896689,0.847061075,0.710397497,0.546882614,0.398500325,0.439369183,0.908132666,0.844603067,0.610330213,0.355065794,0.512179484,0.604365251,0.484676731,0.157938372,0.050490269,0.065002723,-1,1
23506,41.7314589,22.42619743,27.10694477,68.47190022,28.98612476,50.32872603,21.0622499,-3.072554682,-0.015230102,-0.490274799,1.289480139,1.16935764,1.535299322,1.208733502,-0.071123585,-1.262478954,0.561724347,-0.914347021,-0.715919569,-0.208022074,-0.066059045,27.58322722,48.26890783,57.55581596,71.6675162,54.82190342,65.81796814,53.0282207,61.92830655,22.9787234,22.88135593,26.94174757,30.12048193,-0.000441349,-0.000174605,-0.000249663,-0.000380283,-0.000426507,0.00107743,-0.00024231,0.000643774,-0.000122838,0.000397555,0.001196367,13.55932203,19.31330472,37.16012085,91.69435216,53.88739946,44.04040404,92.07317073,0.031716909,0.070866331,0.130174675,0.185850416,0.245851305,0.273970498,0.412256483,0.614110143,0.65143294,0.742622809,0.405795508,0.502812773,0.542358541,0.595411097,0.599085795,0.633147796,0.63387092,0.787872384,0.911545889,0.936411782,0.968283091,0.929133669,0.869825325,0.814149584,0.754148695,0.726029502,0.587743517,0.385889857,0.34856706,0.257377191,0.594204492,0.497187227,0.457641459,0.404588903,0.400914205,0.366852204,0.36612908,0.212127616,0.088454111,0.063588218,-1,1
23592,38.77263187,52.81373978,28.27191652,45.51286779,39.36710663,28.85000524,20.80165411,0.389069613,0.699185986,-2.194762334,-2.455633394,1.59750202,-2.616677979,-2.026660378,-1.554430693,3.151767569,-2.081511869,2.728342996,2.382528201,0.78092875,0.291835656,69.03841979,22.10880054,41.01174664,61.58076012,39.33734148,42.01809914,48.93318483,41.68096055,82.17168012,82.05128205,57.75862069,51.06382979,0.00120774,0.000403681,0.000600386,0.001009443,0.001143702,-0.002155913,0.000760823,-0.003480431,0.000447055,-0.000281705,-0.000830975,89.31095406,12.46056782,55.55555556,88.71391076,11.97411003,49.10179641,73.86759582,0.994465807,0.986757778,0.97468405,0.928850968,0.939742554,0.926793588,0.754902159,0.564242743,0.289312843,0.206953168,0.685260708,0.326398833,0.179482185,0.086333097,0.104219731,0.214066862,0.121279823,0.017995538,0.002526967,0.001233498,0.005534193,0.013242222,0.02531595,0.071149032,0.060257446,0.073206412,0.245097841,0.435757257,0.710687157,0.793046832,0.314739292,0.673601167,0.820517815,0.913666903,0.895780269,0.785933138,0.878720177,0.982004462,0.997473033,0.998766502,1,1
23640,22.03573871,41.0308514,30.38920646,65.77622399,34.23359025,22.13413802,75.13963918,0.561519847,0.745382178,-2.299769354,1.303960046,-2.450370692,1.734059872,2.067400866,2.149539118,-0.409515907,-0.116555018,-0.523829966,-0.190587432,0.333723259,0.577048618,47.273025,37.17237807,49.36684374,24.58506779,54.31916744,55.65360763,73.63247646,39.62040332,39.75576662,43.07479224,47.03504043,47.30617608,-1.63E-06,-3.72E-05,-0.000105405,-0.000162575,-0.000118714,0.002648949,9.84E-05,0.000927551,0.000140897,0.00061619,0.001453444,35.34482759,4.41898527,48.94736842,42.15938303,27.10526316,61.21076233,56.95852535,0.416319237,0.238092137,0.099815938,0.118813659,0.12820738,0.25459108,0.175602734,0.237806125,0.613369747,0.688679293,0.650072083,0.483888952,0.176157509,0.122131231,0.18310862,0.343215675,0.4731398,0.498884761,0.703083424,0.865991111,0.583680763,0.761907863,0.900184062,0.881186341,0.87179262,0.74540892,0.824397266,0.762193875,0.386630253,0.311320707,0.349927917,0.516111048,0.823842491,0.877868769,0.81689138,0.656784325,0.5268602,0.501115239,0.296916576,0.134008889,1,1
23693,36.3581321,33.2059395,65.49831461,22.86721009,82.38594446,46.93493076,16.29296503,-0.552371411,-0.088850648,1.392201332,1.519951411,-0.999589711,2.193237573,1.981573072,0.935991011,-1.741445051,0.473536789,-1.254816218,-0.953436555,-0.160225631,-0.271274622,30.02327113,49.41822685,53.68578016,52.46988516,70.60236156,72.5093625,58.10090474,41.93548387,20.76719577,20.20592021,41.2979351,41.42394822,-0.000673674,-0.000239955,-0.000346237,-0.000525664,-0.0005467,0.001593118,-0.00032819,0.004469568,-0.000296117,0.000350236,0.001176585,8.30449827,19.21052632,25.29411765,94.91945477,48.74371859,62.93604651,60,0.103493934,0.066868496,0.081897623,0.103058434,0.181318798,0.130405866,0.210340995,0.441506151,0.592434819,0.694683139,0.706192499,0.724202273,0.697875971,0.651008116,0.643869658,0.509900892,0.521830393,0.757477215,0.918377037,0.961765719,0.896506066,0.933131504,0.918102377,0.896941566,0.818681202,0.869594134,0.789659005,0.558493849,0.407565181,0.305316861,0.293807501,0.275797727,0.302124029,0.348991884,0.356130342,0.490099108,0.478169607,0.242522785,0.081622963,0.038234281,-1,1
23698,44.89749439,23.31037287,39.29195684,44.67043849,65.49831461,65.79580434,27.60791217,5.031535767,0.074289866,1.432777356,1.102516105,1.049717125,1.519951411,2.184533965,1.087253592,0.498280042,-0.271274622,-1.151440104,-1.834633263,-1.741445051,-0.953436555,39.14200622,47.75470246,45.21535222,72.26401333,53.68578016,75.58395001,62.43095149,41.42394822,47.20982143,22.34482759,19.12302071,20.20592021,-0.000559326,0.000196169,0.00020848,-1.26E-05,-0.000358865,0.001380317,-0.000380434,0.003708425,-0.000368125,-3.83E-05,0.00096908,90.19033675,67.24637681,28.52941176,94.87632509,25.29411765,63.60485269,69.18429003,0.130405866,0.210340995,0.441506151,0.592434819,0.694683139,0.73673697,0.876334067,0.906616239,0.932259949,0.709783087,0.509900892,0.521830393,0.757477215,0.918377037,0.961765719,0.97307503,0.984162184,0.985404853,0.980861331,0.874634265,0.869594134,0.789659005,0.558493849,0.407565181,0.305316861,0.26326303,0.123665933,0.093383761,0.067740051,0.290216913,0.490099108,0.478169607,0.242522785,0.081622963,0.038234281,0.02692497,0.015837816,0.014595147,0.019138669,0.125365735,-1,1
23701,45.57639721,22.03573357,34.46509251,60.14977597,50.02287179,82.38939849,29.85706726,5.640698192,0.929136177,1.265493521,0.405422102,2.086388419,1.203661819,2.254655199,1.124209054,1.825692746,-0.160225631,1.395396791,0.498280042,-1.151440104,-1.741445051,48.74273533,49.04659967,35.06502772,77.16394246,46.226188,75.93984576,59.26279974,41.2979351,63.36173509,58.72600349,47.20982143,19.12302071,-0.000104432,0.00025144,0.000434092,0.000630346,0.000421454,0.001635324,9.40E-05,0.003500827,-6.48E-05,6.11E-05,0.00117394,88.19796954,54.48717949,6.01659751,79.40108893,22.94117647,75.33156499,75.24752475,0.592434819,0.694683139,0.73673697,0.876334067,0.906616239,0.932259949,0.709783087,0.609250388,0.312869993,0.1529896,0.918377037,0.961765719,0.97307503,0.984162184,0.985404853,0.980861331,0.874634265,0.408896774,0.057216658,0.009241634,0.407565181,0.305316861,0.26326303,0.123665933,0.093383761,0.067740051,0.290216913,0.390749612,0.687130007,0.8470104,0.081622963,0.038234281,0.02692497,0.015837816,0.014595147,0.019138669,0.125365735,0.591103226,0.942783342,0.990758366,1,-1
23935,22.27685449,53.35062128,22.09552172,13.66410017,14.24483977,10.06369111,11.59934841,1.774699104,-0.455801904,1.512680676,0.810866553,0.871186029,0.726526648,0.477915762,0.744608296,-1.378921223,0.724503205,-1.060520318,-0.933621918,-0.248872804,-0.194050983,36.65736208,77.52074892,63.69961391,51.12623842,60.89684542,50.78341892,52.28379215,69.53488372,26.58959538,28.45070423,41.8705036,44.51754386,-0.000480274,-0.000184619,-0.00025915,-0.00042212,-0.000461229,0.000557084,-0.00034653,0.001071899,-0.000215486,-2.49E-05,6.43E-05,5.781584582,74.92957746,58.16733068,64.94464945,79.69348659,73.00613497,64.34782609,0.06733855,0.074477848,0.259340016,0.325870436,0.324736092,0.094971805,0.421939806,0.469868104,0.633359971,0.584156607,0.228008134,0.299237866,0.499660069,0.639030794,0.707589718,0.489385417,0.502040008,0.734162166,0.894379642,0.901147821,0.93266145,0.925522152,0.740659984,0.674129564,0.675263908,0.905028195,0.578060194,0.530131896,0.366640029,0.415843393,0.771991866,0.700762134,0.500339931,0.360969206,0.292410282,0.510614583,0.497959992,0.265837834,0.105620358,0.098852179,-1,1
24161,38.05668826,58.7624968,47.18936784,51.91613816,66.21955356,46.4009067,31.82705385,-3.51080929,0.407649221,-4.93245041,-1.856395897,-1.87590394,-2.499765114,-2.656797679,-1.27411857,2.223089342,-0.436469256,2.383309249,1.897801704,0.975669969,0.063843261,68.1042378,32.96864757,48.68063229,19.26909451,41.53383612,31.42556618,58.22957766,53.12145289,81.80129991,76.89320388,70.77720207,56.10859729,0.000966571,0.000228428,0.000420485,0.000711854,0.000897123,-0.001994534,0.000567582,-0.006946802,0.000513728,-0.000101715,-0.001194764,87.33681462,48.96174863,58.40707965,18.33060556,45.34161491,16.50793651,49.10536779,0.968998373,0.970899178,0.950794369,0.951370868,0.918910949,0.895740421,0.701525806,0.646176098,0.349448634,0.230821202,0.252691846,0.339640729,0.376658785,0.384185831,0.303696204,0.2659311,0.064946919,0.019434731,0.008145921,0.003249706,0.031001627,0.029100822,0.049205631,0.048629132,0.081089051,0.104259579,0.298474194,0.353823902,0.650551366,0.769178798,0.747308154,0.660359271,0.623341215,0.615814169,0.696303796,0.7340689,0.935053081,0.980565269,0.991854079,0.996750294,1,-1
24186,36.53054696,31.82705385,43.42044672,82.60666821,56.97196327,38.05668826,66.21955356,-9.696020554,-0.788107469,-1.27411857,2.290449875,-4.601941635,1.586942625,0.407649221,-2.499765114,-3.505084554,1.347863699,-2.758548066,-2.580604713,-0.216152924,2.314977074,41.27211341,58.22957766,63.18675008,16.2765975,65.4879221,68.1042378,41.53383612,52.4218271,33.68761553,31.0427679,39.91646778,67.9076694,-0.000621269,-0.000472717,-0.000650638,-0.001154827,-0.001342102,-0.000459966,-0.000566691,-0.003206494,-5.37E-05,0.000735677,0.001249783,5.739692805,49.10536779,96.3836478,3.903903904,17.49571184,87.33681462,45.34161491,0.010258258,0.006826543,0.006980868,0.00589782,0.041871058,0.05817431,0.129080573,0.376402567,0.655718127,0.685490937,0.025949033,0.010437311,0.011211708,0.019444981,0.198718382,0.676665214,0.933227996,0.995203783,0.99960804,0.999473726,0.989741742,0.993173457,0.993019132,0.99410218,0.958128942,0.94182569,0.870919427,0.623597433,0.344281873,0.314509063,0.974050967,0.989562689,0.988788292,0.980555019,0.801281618,0.323334786,0.066772004,0.004796217,0.00039196,0.000526274,-1,1
24220,34.43207468,38.11556219,18.80546841,28.30738459,28.21082562,48.94798498,36.29096299,-5.838468879,-0.707529795,-1.413431974,-4.591156754,-2.194982935,-5.137018011,-3.730805263,2.103791864,2.053528559,-2.296392695,2.165768938,2.103042443,2.602724733,0.045163213,63.91967642,54.606329,46.15248442,56.29559756,38.12031423,31.91569633,60.17553433,44.72446237,68.200409,62.83680732,72.65705458,55.4247697,0.001106148,0.000229664,0.000361199,0.000555238,0.001206366,-0.001965401,0.000667345,-0.003592534,0.000143553,-0.001751708,-0.004065719,81.39745917,74.49494949,89.47368421,78.6407767,29.1509434,30.07662835,27.85016287,0.999613082,0.992466119,0.990791753,0.975002033,0.87021921,0.749547543,0.567851499,0.601165991,0.376354881,0.182921275,0.942575936,0.39730641,0.105165391,0.036952521,0.003314673,0.000548377,0.0005471,0.004320763,0.019231367,0.028590019,0.000386918,0.007533881,0.009208247,0.024997967,0.12978079,0.250452457,0.432148501,0.398834009,0.623645119,0.817078725,0.057424064,0.60269359,0.894834609,0.963047479,0.996685327,0.999451623,0.9994529,0.995679237,0.980768633,0.971409981,1,1
24239,18.27361415,46.21559696,41.86426216,40.15259823,47.63964108,22.0038173,40.00939474,-8.068979907,-0.484759335,1.84790169,0.458328387,-2.577548794,0.089820033,-2.599114983,-4.790084878,-1.078943933,1.440457449,-0.80274204,-0.653570393,-0.110660524,0.746688976,39.49704613,61.60941513,57.97590634,32.66148475,67.10450307,55.82649628,36.21839759,62.04033215,28.20512821,39.75903614,45.90282814,51.04391649,-0.000187006,-0.000142597,-0.000205725,-0.000322674,-0.000404665,-0.003194626,-0.000160173,-0.002418499,7.53E-05,0.000806361,-0.000493617,3.170028818,83.80952381,66.05080831,9.078590786,66.91086691,90.14202172,33.63309353,0.104482706,0.0505207,0.061528569,0.20600252,0.329715788,0.363360849,0.360593182,0.489438006,0.692614814,0.697519795,0.264366691,0.247893669,0.15402853,0.290676672,0.584976353,0.753859629,0.742032684,0.775430693,0.855795953,0.91248447,0.895517294,0.9494793,0.938471431,0.79399748,0.670284212,0.636639151,0.639406818,0.510561994,0.307385186,0.302480205,0.735633309,0.752106331,0.84597147,0.709323328,0.415023647,0.246140371,0.257967316,0.224569307,0.144204047,0.08751553,1,1
